Timestamp,ECG1,ECG2
2024-01-01 00:00:14.031,-0.03,-0.22
2024-01-01 00:00:14.039,-0.03,-0.2
2024-01-01 00:00:14.047,-0.03,-0.19
2024-01-01 00:00:14.055,-0.04,-0.2
2024-01-01 00:00:14.063,-0.04,-0.22
2024-01-01 00:00:14.070,-0.03,-0.16
2024-01-01 00:00:14.078,0.03,-0.11
2024-01-01 00:00:14.086,0.03,-0.13
2024-01-01 00:00:14.094,0.05,-0.07
2024-01-01 00:00:14.102,0.06,-0.01
2024-01-01 00:00:14.109,0.14,0.19
2024-01-01 00:00:14.117,0.14,0.14
2024-01-01 00:00:14.125,0.04,0.2
2024-01-01 00:00:14.133,0.02,0.18
2024-01-01 00:00:14.141,-0.07,0.04
2024-01-01 00:00:14.148,-0.12,0.03
2024-01-01 00:00:14.156,-0.1,0.03
2024-01-01 00:00:14.164,-0.09,-0.1
2024-01-01 00:00:14.172,-0.07,-0.21
2024-01-01 00:00:14.180,-0.08,-0.19
2024-01-01 00:00:14.188,-0.08,-0.19
2024-01-01 00:00:14.195,-0.07,-0.19
2024-01-01 00:00:14.203,-0.07,-0.29
2024-01-01 00:00:14.211,0.09,-0.16
2024-01-01 00:00:14.219,0.43,1.2
2024-01-01 00:00:14.227,0.82,4.34
2024-01-01 00:00:14.234,-1.2,5.11
2024-01-01 00:00:14.242,-1.89,4.77
2024-01-01 00:00:14.250,-1.56,0.78
2024-01-01 00:00:14.258,-1.26,-0.54
2024-01-01 00:00:14.266,-0.47,-0.4
2024-01-01 00:00:14.273,-0.1,-0.22
2024-01-01 00:00:14.281,-0.02,-0.33
2024-01-01 00:00:14.289,-0.02,-0.35
2024-01-01 00:00:14.297,0.03,-0.35
2024-01-01 00:00:14.305,0.05,-0.36
2024-01-01 00:00:14.313,0.05,-0.38
2024-01-01 00:00:14.320,0.07,-0.33
2024-01-01 00:00:14.328,0.09,-0.34
2024-01-01 00:00:14.336,0.09,-0.35
2024-01-01 00:00:14.344,0.1,-0.33
2024-01-01 00:00:14.352,0.11,-0.32
2024-01-01 00:00:14.359,0.13,-0.32
2024-01-01 00:00:14.367,0.13,-0.34
2024-01-01 00:00:14.375,0.14,-0.3
2024-01-01 00:00:14.383,0.16,-0.3
2024-01-01 00:00:14.391,0.19,-0.32
2024-01-01 00:00:14.398,0.18,-0.32
2024-01-01 00:00:14.406,0.22,-0.31
2024-01-01 00:00:14.414,0.23,-0.3
2024-01-01 00:00:14.422,0.24,-0.32
2024-01-01 00:00:14.430,0.26,-0.31
2024-01-01 00:00:14.438,0.28,-0.32
2024-01-01 00:00:14.445,0.28,-0.37
2024-01-01 00:00:14.453,0.26,-0.4
2024-01-01 00:00:14.461,0.25,-0.41
2024-01-01 00:00:14.469,0.24,-0.47
2024-01-01 00:00:14.477,0.21,-0.51
2024-01-01 00:00:14.484,0.15,-0.48
2024-01-01 00:00:14.492,0.12,-0.46
2024-01-01 00:00:14.500,0.07,-0.42
2024-01-01 00:00:14.508,0.03,-0.36
2024-01-01 00:00:14.516,0.01,-0.26
2024-01-01 00:00:14.523,0.02,-0.18
2024-01-01 00:00:14.531,0.01,-0.14
2024-01-01 00:00:14.539,0.01,-0.08
2024-01-01 00:00:14.547,0.02,-0.05
2024-01-01 00:00:14.555,0.02,-0.07
2024-01-01 00:00:14.563,0.04,-0.06
2024-01-01 00:00:14.570,0.02,-0.05
2024-01-01 00:00:14.578,0.03,-0.04
2024-01-01 00:00:14.586,0.02,-0.07
2024-01-01 00:00:14.594,0.03,-0.05
2024-01-01 00:00:14.602,0.02,-0.07
2024-01-01 00:00:14.609,0.04,-0.07
2024-01-01 00:00:14.617,0.02,-0.1
2024-01-01 00:00:14.625,0.04,-0.06
2024-01-01 00:00:14.633,0.04,-0.07
2024-01-01 00:00:14.641,0.04,-0.1
2024-01-01 00:00:14.648,0.05,-0.09
2024-01-01 00:00:14.656,0.05,-0.1
2024-01-01 00:00:14.664,0.05,-0.11
2024-01-01 00:00:14.672,0.06,-0.15
2024-01-01 00:00:14.680,0.05,-0.11
2024-01-01 00:00:14.688,0.06,-0.13
2024-01-01 00:00:14.695,0.07,-0.15
2024-01-01 00:00:14.703,0.05,-0.15
2024-01-01 00:00:14.711,0.06,-0.14
2024-01-01 00:00:14.719,0.05,-0.16
2024-01-01 00:00:14.727,0.03,-0.18
2024-01-01 00:00:14.734,0.02,-0.15
2024-01-01 00:00:14.742,0.04,-0.16
2024-01-01 00:00:14.750,0.03,-0.18
2024-01-01 00:00:14.758,0.02,-0.16
2024-01-01 00:00:14.766,0.0,-0.15
2024-01-01 00:00:14.773,0.0,-0.16
2024-01-01 00:00:14.781,0.0,-0.19
2024-01-01 00:00:14.789,0.0,-0.16
2024-01-01 00:00:14.797,0.0,-0.17
2024-01-01 00:00:14.805,0.01,-0.18
2024-01-01 00:00:14.813,0.0,-0.19
2024-01-01 00:00:14.820,-0.01,-0.16
2024-01-01 00:00:14.828,0.0,-0.18
2024-01-01 00:00:14.836,0.0,-0.18
2024-01-01 00:00:14.844,-0.01,-0.17
2024-01-01 00:00:14.852,-0.01,-0.17
2024-01-01 00:00:14.859,0.0,-0.18
2024-01-01 00:00:14.867,-0.01,-0.19
2024-01-01 00:00:14.875,0.0,-0.15
2024-01-01 00:00:14.883,0.04,-0.09
2024-01-01 00:00:14.891,0.06,-0.1
2024-01-01 00:00:14.898,0.04,-0.05
2024-01-01 00:00:14.906,0.12,-0.01
2024-01-01 00:00:14.914,0.14,0.15
2024-01-01 00:00:14.922,0.18,0.2
2024-01-01 00:00:14.930,0.07,0.21
2024-01-01 00:00:14.938,0.05,0.22
2024-01-01 00:00:14.945,-0.03,0.1
2024-01-01 00:00:14.953,-0.11,0.06
2024-01-01 00:00:14.961,-0.08,0.07
2024-01-01 00:00:14.969,-0.1,-0.04
2024-01-01 00:00:14.977,-0.08,-0.18
2024-01-01 00:00:14.984,-0.07,-0.16
2024-01-01 00:00:14.992,-0.08,-0.16
2024-01-01 00:00:15.000,-0.07,-0.17
2024-01-01 00:00:15.008,-0.08,-0.17
2024-01-01 00:00:15.016,-0.05,-0.32
2024-01-01 00:00:15.023,0.36,0.66
2024-01-01 00:00:15.031,0.55,3.27
2024-01-01 00:00:15.039,-0.24,5.11
2024-01-01 00:00:15.047,-1.83,5.11
2024-01-01 00:00:15.055,-1.83,2.45
2024-01-01 00:00:15.063,-1.17,-0.67
2024-01-01 00:00:15.070,-0.62,-0.38
2024-01-01 00:00:15.078,-0.26,-0.2
2024-01-01 00:00:15.086,-0.02,-0.27
2024-01-01 00:00:15.094,-0.02,-0.3
2024-01-01 00:00:15.102,0.02,-0.3
2024-01-01 00:00:15.109,0.04,-0.32
2024-01-01 00:00:15.117,0.05,-0.35
2024-01-01 00:00:15.125,0.06,-0.31
2024-01-01 00:00:15.133,0.08,-0.31
2024-01-01 00:00:15.141,0.09,-0.33
2024-01-01 00:00:15.148,0.09,-0.28
2024-01-01 00:00:15.156,0.1,-0.28
2024-01-01 00:00:15.164,0.12,-0.28
2024-01-01 00:00:15.172,0.12,-0.3
2024-01-01 00:00:15.180,0.13,-0.24
2024-01-01 00:00:15.188,0.15,-0.27
2024-01-01 00:00:15.195,0.18,-0.26
2024-01-01 00:00:15.203,0.18,-0.25
2024-01-01 00:00:15.211,0.2,-0.24
2024-01-01 00:00:15.219,0.22,-0.26
2024-01-01 00:00:15.227,0.23,-0.27
2024-01-01 00:00:15.234,0.24,-0.25
2024-01-01 00:00:15.242,0.26,-0.26
2024-01-01 00:00:15.250,0.26,-0.3
2024-01-01 00:00:15.258,0.24,-0.32
2024-01-01 00:00:15.266,0.22,-0.34
2024-01-01 00:00:15.273,0.19,-0.39
2024-01-01 00:00:15.281,0.17,-0.43
2024-01-01 00:00:15.289,0.13,-0.42
2024-01-01 00:00:15.297,0.09,-0.4
2024-01-01 00:00:15.305,0.06,-0.38
2024-01-01 00:00:15.313,0.03,-0.31
2024-01-01 00:00:15.320,0.0,-0.22
2024-01-01 00:00:15.328,0.0,-0.15
2024-01-01 00:00:15.336,-0.01,-0.11
2024-01-01 00:00:15.344,-0.01,-0.04
2024-01-01 00:00:15.352,0.0,-0.02
2024-01-01 00:00:15.359,0.03,-0.03
2024-01-01 00:00:15.367,0.0,-0.04
2024-01-01 00:00:15.375,0.02,-0.02
2024-01-01 00:00:15.383,0.02,-0.04
2024-01-01 00:00:15.391,0.01,-0.06
2024-01-01 00:00:15.398,0.01,-0.03
2024-01-01 00:00:15.406,0.01,-0.04
2024-01-01 00:00:15.414,0.02,-0.06
2024-01-01 00:00:15.422,0.02,-0.07
2024-01-01 00:00:15.430,0.02,-0.04
2024-01-01 00:00:15.438,0.01,-0.06
2024-01-01 00:00:15.445,0.02,-0.09
2024-01-01 00:00:15.453,0.01,-0.07
2024-01-01 00:00:15.461,0.03,-0.08
2024-01-01 00:00:15.469,0.02,-0.11
2024-01-01 00:00:15.477,0.02,-0.13
2024-01-01 00:00:15.484,0.02,-0.09
2024-01-01 00:00:15.492,0.03,-0.11
2024-01-01 00:00:15.500,0.02,-0.12
2024-01-01 00:00:15.508,0.0,-0.11
2024-01-01 00:00:15.516,0.03,-0.12
2024-01-01 00:00:15.523,0.0,-0.14
2024-01-01 00:00:15.531,0.0,-0.16
2024-01-01 00:00:15.539,-0.02,-0.13
2024-01-01 00:00:15.547,-0.01,-0.12
2024-01-01 00:00:15.555,-0.04,-0.16
2024-01-01 00:00:15.563,-0.03,-0.14
2024-01-01 00:00:15.570,-0.03,-0.13
2024-01-01 00:00:15.578,-0.04,-0.15
2024-01-01 00:00:15.586,-0.03,-0.16
2024-01-01 00:00:15.594,-0.05,-0.14
2024-01-01 00:00:15.602,-0.05,-0.13
2024-01-01 00:00:15.609,-0.04,-0.17
2024-01-01 00:00:15.617,-0.04,-0.15
2024-01-01 00:00:15.625,-0.04,-0.14
2024-01-01 00:00:15.633,-0.04,-0.16
2024-01-01 00:00:15.641,-0.03,-0.19
2024-01-01 00:00:15.648,-0.03,-0.14
2024-01-01 00:00:15.656,-0.02,-0.16
2024-01-01 00:00:15.664,-0.01,-0.16
2024-01-01 00:00:15.672,0.02,-0.11
2024-01-01 00:00:15.680,0.04,-0.07
2024-01-01 00:00:15.688,0.03,-0.05
2024-01-01 00:00:15.695,0.1,-0.03
2024-01-01 00:00:15.703,0.1,0.16
2024-01-01 00:00:15.711,0.17,0.23
2024-01-01 00:00:15.719,0.07,0.2
2024-01-01 00:00:15.727,0.04,0.2
2024-01-01 00:00:15.734,-0.05,0.11
2024-01-01 00:00:15.742,-0.1,0.05
2024-01-01 00:00:15.750,-0.09,0.03
2024-01-01 00:00:15.758,-0.11,-0.03
2024-01-01 00:00:15.766,-0.07,-0.14
2024-01-01 00:00:15.773,-0.06,-0.2
2024-01-01 00:00:15.781,-0.08,-0.21
2024-01-01 00:00:15.789,-0.08,-0.16
2024-01-01 00:00:15.797,-0.09,-0.16
2024-01-01 00:00:15.805,-0.07,-0.34
2024-01-01 00:00:15.813,0.33,0.7
2024-01-01 00:00:15.820,0.54,3.27
2024-01-01 00:00:15.828,-0.15,5.11
2024-01-01 00:00:15.836,-1.77,5.11
2024-01-01 00:00:15.844,-1.75,2.42
2024-01-01 00:00:15.852,-1.14,-0.63
2024-01-01 00:00:15.859,-0.6,-0.41
2024-01-01 00:00:15.867,-0.28,-0.18
2024-01-01 00:00:15.875,-0.02,-0.26
2024-01-01 00:00:15.883,-0.03,-0.31
2024-01-01 00:00:15.891,-0.01,-0.34
2024-01-01 00:00:15.898,0.01,-0.32
2024-01-01 00:00:15.906,0.04,-0.33
2024-01-01 00:00:15.914,0.05,-0.34
2024-01-01 00:00:15.922,0.05,-0.32
2024-01-01 00:00:15.930,0.07,-0.29
2024-01-01 00:00:15.938,0.06,-0.32
2024-01-01 00:00:15.945,0.07,-0.33
2024-01-01 00:00:15.953,0.08,-0.28
2024-01-01 00:00:15.961,0.09,-0.28
2024-01-01 00:00:15.969,0.11,-0.29
2024-01-01 00:00:15.977,0.1,-0.27
2024-01-01 00:00:15.984,0.13,-0.27
2024-01-01 00:00:15.992,0.15,-0.29
2024-01-01 00:00:16.000,0.14,-0.3
2024-01-01 00:00:16.008,0.14,-0.26
2024-01-01 00:00:16.016,0.16,-0.27
2024-01-01 00:00:16.023,0.16,-0.28
2024-01-01 00:00:16.031,0.17,-0.3
2024-01-01 00:00:16.039,0.17,-0.3
2024-01-01 00:00:16.047,0.16,-0.34
2024-01-01 00:00:16.055,0.13,-0.38
2024-01-01 00:00:16.063,0.12,-0.36
2024-01-01 00:00:16.070,0.1,-0.39
2024-01-01 00:00:16.078,0.09,-0.43
2024-01-01 00:00:16.086,0.05,-0.4
2024-01-01 00:00:16.094,0.02,-0.34
2024-01-01 00:00:16.102,0.01,-0.29
2024-01-01 00:00:16.109,0.0,-0.24
2024-01-01 00:00:16.117,-0.01,-0.12
2024-01-01 00:00:16.125,0.0,-0.08
2024-01-01 00:00:16.133,0.0,-0.09
2024-01-01 00:00:16.141,-0.01,-0.04
2024-01-01 00:00:16.148,0.02,-0.04
2024-01-01 00:00:16.156,0.04,-0.08
2024-01-01 00:00:16.164,0.04,-0.09
2024-01-01 00:00:16.172,0.03,-0.08
2024-01-01 00:00:16.180,0.03,-0.06
2024-01-01 00:00:16.188,0.03,-0.09
2024-01-01 00:00:16.195,0.04,-0.09
2024-01-01 00:00:16.203,0.05,-0.08
2024-01-01 00:00:16.211,0.05,-0.11
2024-01-01 00:00:16.219,0.05,-0.14
2024-01-01 00:00:16.227,0.05,-0.14
2024-01-01 00:00:16.234,0.06,-0.14
2024-01-01 00:00:16.242,0.07,-0.16
2024-01-01 00:00:16.250,0.05,-0.17
2024-01-01 00:00:16.258,0.06,-0.14
2024-01-01 00:00:16.266,0.06,-0.17
2024-01-01 00:00:16.273,0.05,-0.18
2024-01-01 00:00:16.281,0.05,-0.14
2024-01-01 00:00:16.289,0.04,-0.16
2024-01-01 00:00:16.297,0.04,-0.18
2024-01-01 00:00:16.305,0.01,-0.2
2024-01-01 00:00:16.313,0.03,-0.18
2024-01-01 00:00:16.320,0.04,-0.2
2024-01-01 00:00:16.328,0.02,-0.2
2024-01-01 00:00:16.336,0.02,-0.17
2024-01-01 00:00:16.344,0.01,-0.17
2024-01-01 00:00:16.352,0.0,-0.2
2024-01-01 00:00:16.359,0.0,-0.19
2024-01-01 00:00:16.367,-0.02,-0.18
2024-01-01 00:00:16.375,-0.01,-0.19
2024-01-01 00:00:16.383,-0.01,-0.22
2024-01-01 00:00:16.391,-0.01,-0.19
2024-01-01 00:00:16.398,-0.01,-0.2
2024-01-01 00:00:16.406,-0.01,-0.21
2024-01-01 00:00:16.414,-0.01,-0.22
2024-01-01 00:00:16.422,-0.02,-0.22
2024-01-01 00:00:16.430,0.0,-0.22
2024-01-01 00:00:16.438,-0.01,-0.24
2024-01-01 00:00:16.445,-0.02,-0.21
2024-01-01 00:00:16.453,0.0,-0.21
2024-01-01 00:00:16.461,0.04,-0.17
2024-01-01 00:00:16.469,0.06,-0.17
2024-01-01 00:00:16.477,0.03,-0.11
2024-01-01 00:00:16.484,0.11,-0.08
2024-01-01 00:00:16.492,0.15,0.05
2024-01-01 00:00:16.500,0.19,0.17
2024-01-01 00:00:16.508,0.12,0.16
2024-01-01 00:00:16.516,0.09,0.15
2024-01-01 00:00:16.523,0.01,0.02
2024-01-01 00:00:16.531,-0.08,0.0
2024-01-01 00:00:16.539,-0.05,-0.04
2024-01-01 00:00:16.547,-0.04,-0.12
2024-01-01 00:00:16.555,-0.08,-0.22
2024-01-01 00:00:16.563,-0.04,-0.24
2024-01-01 00:00:16.570,-0.06,-0.27
2024-01-01 00:00:16.578,-0.07,-0.26
2024-01-01 00:00:16.586,-0.09,-0.26
2024-01-01 00:00:16.594,-0.01,-0.34
2024-01-01 00:00:16.602,0.3,0.76
2024-01-01 00:00:16.609,0.61,3.3
2024-01-01 00:00:16.617,-0.01,5.11
2024-01-01 00:00:16.625,-1.5,5.11
2024-01-01 00:00:16.633,-1.44,2.42
2024-01-01 00:00:16.641,-1.12,-0.71
2024-01-01 00:00:16.648,-0.62,-0.53
2024-01-01 00:00:16.656,-0.34,-0.34
2024-01-01 00:00:16.664,-0.04,-0.36
2024-01-01 00:00:16.672,-0.04,-0.36
2024-01-01 00:00:16.680,-0.03,-0.39
2024-01-01 00:00:16.688,0.01,-0.42
2024-01-01 00:00:16.695,0.02,-0.39
2024-01-01 00:00:16.703,0.02,-0.4
2024-01-01 00:00:16.711,0.05,-0.4
2024-01-01 00:00:16.719,0.04,-0.39
2024-01-01 00:00:16.727,0.06,-0.35
2024-01-01 00:00:16.734,0.07,-0.36
2024-01-01 00:00:16.742,0.08,-0.35
2024-01-01 00:00:16.750,0.07,-0.32
2024-01-01 00:00:16.758,0.1,-0.32
2024-01-01 00:00:16.766,0.1,-0.33
2024-01-01 00:00:16.773,0.11,-0.31
2024-01-01 00:00:16.781,0.13,-0.29
2024-01-01 00:00:16.789,0.14,-0.29
2024-01-01 00:00:16.797,0.16,-0.29
2024-01-01 00:00:16.805,0.16,-0.26
2024-01-01 00:00:16.813,0.18,-0.25
2024-01-01 00:00:16.820,0.17,-0.29
2024-01-01 00:00:16.828,0.19,-0.3
2024-01-01 00:00:16.836,0.17,-0.29
2024-01-01 00:00:16.844,0.18,-0.33
2024-01-01 00:00:16.852,0.16,-0.37
2024-01-01 00:00:16.859,0.14,-0.38
2024-01-01 00:00:16.867,0.12,-0.39
2024-01-01 00:00:16.875,0.11,-0.4
2024-01-01 00:00:16.883,0.06,-0.39
2024-01-01 00:00:16.891,0.04,-0.3
2024-01-01 00:00:16.898,0.04,-0.26
2024-01-01 00:00:16.906,0.02,-0.22
2024-01-01 00:00:16.914,0.01,-0.16
2024-01-01 00:00:16.922,0.03,-0.12
2024-01-01 00:00:16.930,0.02,-0.14
2024-01-01 00:00:16.938,0.03,-0.15
2024-01-01 00:00:16.945,0.05,-0.13
2024-01-01 00:00:16.953,0.05,-0.13
2024-01-01 00:00:16.961,0.07,-0.15
2024-01-01 00:00:16.969,0.06,-0.16
2024-01-01 00:00:16.977,0.07,-0.14
2024-01-01 00:00:16.984,0.08,-0.16
2024-01-01 00:00:16.992,0.08,-0.19
2024-01-01 00:00:17.000,0.09,-0.16
2024-01-01 00:00:17.008,0.1,-0.18
2024-01-01 00:00:17.016,0.1,-0.21
2024-01-01 00:00:17.023,0.09,-0.19
2024-01-01 00:00:17.031,0.09,-0.16
2024-01-01 00:00:17.039,0.1,-0.18
2024-01-01 00:00:17.047,0.09,-0.18
2024-01-01 00:00:17.055,0.09,-0.17
2024-01-01 00:00:17.063,0.09,-0.17
2024-01-01 00:00:17.070,0.07,-0.18
2024-01-01 00:00:17.078,0.07,-0.19
2024-01-01 00:00:17.086,0.06,-0.17
2024-01-01 00:00:17.094,0.07,-0.18
2024-01-01 00:00:17.102,0.06,-0.2
2024-01-01 00:00:17.109,0.05,-0.17
2024-01-01 00:00:17.117,0.05,-0.18
2024-01-01 00:00:17.125,0.04,-0.18
2024-01-01 00:00:17.133,0.05,-0.19
2024-01-01 00:00:17.141,0.03,-0.17
2024-01-01 00:00:17.148,0.04,-0.17
2024-01-01 00:00:17.156,0.02,-0.19
2024-01-01 00:00:17.164,0.03,-0.18
2024-01-01 00:00:17.172,0.02,-0.18
2024-01-01 00:00:17.180,0.03,-0.19
2024-01-01 00:00:17.188,0.03,-0.2
2024-01-01 00:00:17.195,0.01,-0.16
2024-01-01 00:00:17.203,0.01,-0.17
2024-01-01 00:00:17.211,0.02,-0.19
2024-01-01 00:00:17.219,0.01,-0.19
2024-01-01 00:00:17.227,0.0,-0.18
2024-01-01 00:00:17.234,0.01,-0.19
2024-01-01 00:00:17.242,0.02,-0.18
2024-01-01 00:00:17.250,0.07,-0.1
2024-01-01 00:00:17.258,0.05,-0.11
2024-01-01 00:00:17.266,0.11,-0.09
2024-01-01 00:00:17.273,0.11,-0.05
2024-01-01 00:00:17.281,0.2,0.18
2024-01-01 00:00:17.289,0.17,0.14
2024-01-01 00:00:17.297,0.08,0.15
2024-01-01 00:00:17.305,0.04,0.15
2024-01-01 00:00:17.313,-0.05,0.03
2024-01-01 00:00:17.320,-0.1,0.0
2024-01-01 00:00:17.328,-0.07,-0.03
2024-01-01 00:00:17.336,-0.06,-0.14
2024-01-01 00:00:17.344,-0.06,-0.24
2024-01-01 00:00:17.352,-0.05,-0.27
2024-01-01 00:00:17.359,-0.06,-0.24
2024-01-01 00:00:17.367,-0.04,-0.21
2024-01-01 00:00:17.375,-0.05,-0.29
2024-01-01 00:00:17.383,0.08,-0.34
2024-01-01 00:00:17.391,0.44,0.81
2024-01-01 00:00:17.398,0.77,3.8
2024-01-01 00:00:17.406,-0.85,5.11
2024-01-01 00:00:17.414,-1.85,5.11
2024-01-01 00:00:17.422,-1.67,1.51
2024-01-01 00:00:17.430,-1.23,-0.63
2024-01-01 00:00:17.438,-0.5,-0.48
2024-01-01 00:00:17.445,-0.14,-0.25
2024-01-01 00:00:17.453,0.01,-0.32
2024-01-01 00:00:17.461,0.02,-0.37
2024-01-01 00:00:17.469,0.05,-0.38
2024-01-01 00:00:17.477,0.08,-0.36
2024-01-01 00:00:17.484,0.09,-0.37
2024-01-01 00:00:17.492,0.1,-0.38
2024-01-01 00:00:17.500,0.11,-0.35
2024-01-01 00:00:17.508,0.12,-0.33
2024-01-01 00:00:17.516,0.14,-0.34
2024-01-01 00:00:17.523,0.14,-0.34
2024-01-01 00:00:17.531,0.15,-0.31
2024-01-01 00:00:17.539,0.17,-0.32
2024-01-01 00:00:17.547,0.18,-0.33
2024-01-01 00:00:17.555,0.19,-0.28
2024-01-01 00:00:17.563,0.22,-0.3
2024-01-01 00:00:17.570,0.23,-0.29
2024-01-01 00:00:17.578,0.25,-0.29
2024-01-01 00:00:17.586,0.26,-0.26
2024-01-01 00:00:17.594,0.28,-0.3
2024-01-01 00:00:17.602,0.3,-0.31
2024-01-01 00:00:17.609,0.3,-0.31
2024-01-01 00:00:17.617,0.31,-0.32
2024-01-01 00:00:17.625,0.31,-0.36
2024-01-01 00:00:17.633,0.29,-0.4
2024-01-01 00:00:17.641,0.27,-0.41
2024-01-01 00:00:17.648,0.25,-0.45
2024-01-01 00:00:17.656,0.21,-0.48
2024-01-01 00:00:17.664,0.16,-0.44
2024-01-01 00:00:17.672,0.13,-0.39
2024-01-01 00:00:17.680,0.09,-0.35
2024-01-01 00:00:17.688,0.08,-0.28
2024-01-01 00:00:17.695,0.04,-0.18
2024-01-01 00:00:17.703,0.06,-0.13
2024-01-01 00:00:17.711,0.06,-0.09
2024-01-01 00:00:17.719,0.06,-0.08
2024-01-01 00:00:17.727,0.08,-0.05
2024-01-01 00:00:17.734,0.09,-0.05
2024-01-01 00:00:17.742,0.07,-0.08
2024-01-01 00:00:17.750,0.08,-0.05
2024-01-01 00:00:17.758,0.07,-0.06
2024-01-01 00:00:17.766,0.07,-0.06
2024-01-01 00:00:17.773,0.07,-0.08
2024-01-01 00:00:17.781,0.08,-0.06
2024-01-01 00:00:17.789,0.07,-0.08
2024-01-01 00:00:17.797,0.08,-0.11
2024-01-01 00:00:17.805,0.07,-0.08
2024-01-01 00:00:17.813,0.08,-0.08
2024-01-01 00:00:17.820,0.09,-0.1
2024-01-01 00:00:17.828,0.07,-0.12
2024-01-01 00:00:17.836,0.08,-0.1
2024-01-01 00:00:17.844,0.09,-0.13
2024-01-01 00:00:17.852,0.09,-0.15
2024-01-01 00:00:17.859,0.09,-0.14
2024-01-01 00:00:17.867,0.09,-0.14
2024-01-01 00:00:17.875,0.09,-0.16
2024-01-01 00:00:17.883,0.07,-0.18
2024-01-01 00:00:17.891,0.07,-0.16
2024-01-01 00:00:17.898,0.06,-0.16
2024-01-01 00:00:17.906,0.05,-0.18
2024-01-01 00:00:17.914,0.03,-0.16
2024-01-01 00:00:17.922,0.04,-0.15
2024-01-01 00:00:17.930,0.02,-0.17
2024-01-01 00:00:17.938,0.02,-0.19
2024-01-01 00:00:17.945,0.01,-0.16
2024-01-01 00:00:17.953,0.01,-0.17
2024-01-01 00:00:17.961,0.0,-0.19
2024-01-01 00:00:17.969,0.0,-0.18
2024-01-01 00:00:17.977,0.0,-0.16
2024-01-01 00:00:17.984,0.0,-0.18
2024-01-01 00:00:17.992,0.0,-0.19
2024-01-01 00:00:18.000,-0.02,-0.17
2024-01-01 00:00:18.008,-0.01,-0.15
2024-01-01 00:00:18.016,-0.02,-0.19
2024-01-01 00:00:18.023,-0.01,-0.18
2024-01-01 00:00:18.031,0.0,-0.15
2024-01-01 00:00:18.039,0.04,-0.11
2024-01-01 00:00:18.047,0.06,-0.12
2024-01-01 00:00:18.055,0.04,-0.05
2024-01-01 00:00:18.063,0.12,-0.02
2024-01-01 00:00:18.070,0.12,0.11
2024-01-01 00:00:18.078,0.18,0.22
2024-01-01 00:00:18.086,0.08,0.2
2024-01-01 00:00:18.094,0.04,0.21
2024-01-01 00:00:18.102,-0.05,0.09
2024-01-01 00:00:18.109,-0.14,0.04
2024-01-01 00:00:18.117,-0.11,0.06
2024-01-01 00:00:18.125,-0.12,-0.03
2024-01-01 00:00:18.133,-0.1,-0.19
2024-01-01 00:00:18.141,-0.09,-0.19
2024-01-01 00:00:18.148,-0.1,-0.18
2024-01-01 00:00:18.156,-0.09,-0.19
2024-01-01 00:00:18.164,-0.11,-0.17
2024-01-01 00:00:18.172,-0.09,-0.35
2024-01-01 00:00:18.180,0.26,0.32
2024-01-01 00:00:18.188,0.45,2.34
2024-01-01 00:00:18.195,0.37,5.11
2024-01-01 00:00:18.203,-1.82,5.11
2024-01-01 00:00:18.211,-1.94,3.36
2024-01-01 00:00:18.219,-1.19,-0.59
2024-01-01 00:00:18.227,-0.84,-0.37
2024-01-01 00:00:18.234,-0.36,-0.26
2024-01-01 00:00:18.242,-0.03,-0.27
2024-01-01 00:00:18.250,-0.04,-0.31
2024-01-01 00:00:18.258,-0.02,-0.32
2024-01-01 00:00:18.266,0.0,-0.35
2024-01-01 00:00:18.273,0.04,-0.35
2024-01-01 00:00:18.281,0.05,-0.32
2024-01-01 00:00:18.289,0.06,-0.33
2024-01-01 00:00:18.297,0.08,-0.34
2024-01-01 00:00:18.305,0.07,-0.31
2024-01-01 00:00:18.313,0.08,-0.3
2024-01-01 00:00:18.320,0.09,-0.31
2024-01-01 00:00:18.328,0.1,-0.32
2024-01-01 00:00:18.336,0.11,-0.28
2024-01-01 00:00:18.344,0.14,-0.29
2024-01-01 00:00:18.352,0.14,-0.3
2024-01-01 00:00:18.359,0.15,-0.28
2024-01-01 00:00:18.367,0.17,-0.26
2024-01-01 00:00:18.375,0.19,-0.28
2024-01-01 00:00:18.383,0.19,-0.3
2024-01-01 00:00:18.391,0.21,-0.28
2024-01-01 00:00:18.398,0.22,-0.3
2024-01-01 00:00:18.406,0.22,-0.33
2024-01-01 00:00:18.414,0.21,-0.35
2024-01-01 00:00:18.422,0.2,-0.37
2024-01-01 00:00:18.430,0.19,-0.41
2024-01-01 00:00:18.438,0.16,-0.46
2024-01-01 00:00:18.445,0.13,-0.45
2024-01-01 00:00:18.453,0.1,-0.46
2024-01-01 00:00:18.461,0.05,-0.44
2024-01-01 00:00:18.469,0.01,-0.38
2024-01-01 00:00:18.477,0.01,-0.28
2024-01-01 00:00:18.484,-0.01,-0.21
2024-01-01 00:00:18.492,-0.01,-0.15
2024-01-01 00:00:18.500,-0.01,-0.08
2024-01-01 00:00:18.508,0.01,-0.06
2024-01-01 00:00:18.516,0.01,-0.08
2024-01-01 00:00:18.523,0.01,-0.07
2024-01-01 00:00:18.531,0.01,-0.06
2024-01-01 00:00:18.539,0.02,-0.08
2024-01-01 00:00:18.547,0.0,-0.1
